,name,type,urls
93,94. Emalia,Argentinean,/Restaurant_Review-g274772-d12458680-Reviews-Emalia-Krakow_Lesser_Poland_Province_Southern_Poland.html
94,95. Polonia Restauracja,Argentinean,/Restaurant_Review-g274772-d1009025-Reviews-Polonia_Restauracja-Krakow_Lesser_Poland_Province_Southern_Poland.html
95,96. Novum Bistro,Argentinean,/Restaurant_Review-g274772-d14797469-Reviews-Novum_Bistro-Krakow_Lesser_Poland_Province_Southern_Poland.html
96,97. Bierhalle Restaurant,Argentinean,/Restaurant_Review-g274772-d8384250-Reviews-Bierhalle_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
97,98. Restauracja Pod Gruszka,Argentinean,/Restaurant_Review-g274772-d5985341-Reviews-Restauracja_Pod_Gruszka-Krakow_Lesser_Poland_Province_Southern_Poland.html
98,99. Baroque,Argentinean,/Restaurant_Review-g274772-d1815015-Reviews-Baroque-Krakow_Lesser_Poland_Province_Southern_Poland.html
99,100. Smietanka Towarzyska Resto & Cafe,Argentinean,/Restaurant_Review-g274772-d23487442-Reviews-Smietanka_Towarzyska_Resto_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html
100,101. Karmela,Argentinean,/Restaurant_Review-g274772-d1730584-Reviews-Karmela-Krakow_Lesser_Poland_Province_Southern_Poland.html
101,102. Oberza Sasiadow,Argentinean,/Restaurant_Review-g274772-d1124173-Reviews-Oberza_Sasiadow-Krakow_Lesser_Poland_Province_Southern_Poland.html
102,103. Bona,Argentinean,/Restaurant_Review-g274772-d3931328-Reviews-Bona-Krakow_Lesser_Poland_Province_Southern_Poland.html
103,104. Regale Bar & Restaurant,Argentinean,/Restaurant_Review-g274772-d24874831-Reviews-Regale_Bar_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
104,105. Grube Ryby,Argentinean,/Restaurant_Review-g274772-d4022745-Reviews-Grube_Ryby-Krakow_Lesser_Poland_Province_Southern_Poland.html
105,106. Restauracja Esterante,Argentinean,/Restaurant_Review-g274772-d21362593-Reviews-Restauracja_Esterante-Krakow_Lesser_Poland_Province_Southern_Poland.html
106,107. Kolorowe Patelnie,Argentinean,/Restaurant_Review-g274772-d18816949-Reviews-Kolorowe_Patelnie-Krakow_Lesser_Poland_Province_Southern_Poland.html
107,108. Pierogarnia Krakowiacy,Argentinean,/Restaurant_Review-g274772-d20110437-Reviews-Pierogarnia_Krakowiacy-Krakow_Lesser_Poland_Province_Southern_Poland.html
108,109. Restauracja Pod Bazantami,Argentinean,/Restaurant_Review-g274772-d10782426-Reviews-Restauracja_Pod_Bazantami-Krakow_Lesser_Poland_Province_Southern_Poland.html
109,110. Restauracja Mieszczanska,Argentinean,/Restaurant_Review-g274772-d2530678-Reviews-Restauracja_Mieszczanska-Krakow_Lesser_Poland_Province_Southern_Poland.html
110,111. Restauracja Folk,Argentinean,/Restaurant_Review-g274772-d15123330-Reviews-Restauracja_Folk-Krakow_Lesser_Poland_Province_Southern_Poland.html
111,112. Gruszka Nova,Argentinean,/Restaurant_Review-g274772-d10278694-Reviews-Gruszka_Nova-Krakow_Lesser_Poland_Province_Southern_Poland.html
112,113. Artesse Restaurant,Argentinean,/Restaurant_Review-g274772-d24147733-Reviews-Artesse_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
113,114. Lubieto Bistro,Argentinean,/Restaurant_Review-g274772-d5823243-Reviews-Lubieto_Bistro-Krakow_Lesser_Poland_Province_Southern_Poland.html
114,115. AWIW Restaurant,Argentinean,/Restaurant_Review-g274772-d1231386-Reviews-AWIW_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
115,116. Gavi Restaurant,Argentinean,/Restaurant_Review-g274772-d17750938-Reviews-Gavi_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
116,117. Karczma Halit,Argentinean,/Restaurant_Review-g274772-d2459595-Reviews-Karczma_Halit-Krakow_Lesser_Poland_Province_Southern_Poland.html
117,118. Kompania Kuflowa,Argentinean,/Restaurant_Review-g274772-d4097025-Reviews-Kompania_Kuflowa-Krakow_Lesser_Poland_Province_Southern_Poland.html
118,119. La Baguette,Argentinean,/Restaurant_Review-g274772-d8277725-Reviews-La_Baguette-Krakow_Lesser_Poland_Province_Southern_Poland.html
119,120. Jama Michalika - Restaurant and Cafe - Cracow Old Town,Argentinean,/Restaurant_Review-g274772-d784627-Reviews-Jama_Michalika_Restaurant_and_Cafe_Cracow_Old_Town-Krakow_Lesser_Poland_Province_S.html
120,121. Restauracja Sztuka,Argentinean,/Restaurant_Review-g274772-d21167879-Reviews-Restauracja_Sztuka-Krakow_Lesser_Poland_Province_Southern_Poland.html
121,122. Lunch Bar Marco,Argentinean,/Restaurant_Review-g274772-d13081831-Reviews-Lunch_Bar_Marco-Krakow_Lesser_Poland_Province_Southern_Poland.html
122,123. Mondo Restaurant,Argentinean,/Restaurant_Review-g274772-d13002794-Reviews-Mondo_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
123,124. Slowianska Uczta,Argentinean,/Restaurant_Review-g274772-d11838852-Reviews-Slowianska_Uczta-Krakow_Lesser_Poland_Province_Southern_Poland.html
124,125. Vidok Restaurant & Cafe,Argentinean,/Restaurant_Review-g274772-d4794949-Reviews-Vidok_Restaurant_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html
125,126. Ptaszyl,Argentinean,/Restaurant_Review-g274772-d1098674-Reviews-Ptaszyl-Krakow_Lesser_Poland_Province_Southern_Poland.html
126,127. Noblesse,Argentinean,/Restaurant_Review-g274772-d1098746-Reviews-Noblesse-Krakow_Lesser_Poland_Province_Southern_Poland.html
127,128. Zielona Pietruszka,Argentinean,/Restaurant_Review-g274772-d10465198-Reviews-Zielona_Pietruszka-Krakow_Lesser_Poland_Province_Southern_Poland.html
128,129. Konfitura Restaurant,Argentinean,/Restaurant_Review-g274772-d6899168-Reviews-Konfitura_Restaurant-Krakow_Lesser_Poland_Province_Southern_Poland.html
129,130. Kto Wypuscil Skowronka,Argentinean,/Restaurant_Review-g274772-d10147705-Reviews-Kto_Wypuscil_Skowronka-Krakow_Lesser_Poland_Province_Southern_Poland.html
130,131. Karakter,Argentinean,/Restaurant_Review-g274772-d10751598-Reviews-Karakter-Krakow_Lesser_Poland_Province_Southern_Poland.html
131,132. Pestka Restobar,Argentinean,/Restaurant_Review-g274772-d14164025-Reviews-Pestka_Restobar-Krakow_Lesser_Poland_Province_Southern_Poland.html
132,133. Restauracja Ester,Argentinean,/Restaurant_Review-g274772-d1471564-Reviews-Restauracja_Ester-Krakow_Lesser_Poland_Province_Southern_Poland.html
133,134. Bohema,Argentinean,/Restaurant_Review-g274772-d1047455-Reviews-Bohema-Krakow_Lesser_Poland_Province_Southern_Poland.html
134,135. Camera Cafe,Argentinean,/Restaurant_Review-g274772-d3641841-Reviews-Camera_Cafe-Krakow_Lesser_Poland_Province_Southern_Poland.html
135,136. Zbojcy w Palacu,Argentinean,/Restaurant_Review-g274772-d3825047-Reviews-Zbojcy_w_Palacu-Krakow_Lesser_Poland_Province_Southern_Poland.html
136,137. Karczma Cekierowka,Argentinean,/Restaurant_Review-g274772-d4397908-Reviews-Karczma_Cekierowka-Krakow_Lesser_Poland_Province_Southern_Poland.html
137,138. Browar Lubicz,Argentinean,/Restaurant_Review-g274772-d8659320-Reviews-Browar_Lubicz-Krakow_Lesser_Poland_Province_Southern_Poland.html
138,139. Pod Smocza Jama Restauracja,Argentinean,/Restaurant_Review-g274772-d1009020-Reviews-Pod_Smocza_Jama_Restauracja-Krakow_Lesser_Poland_Province_Southern_Poland.html
139,140. Karczma Podworko Maryny,Argentinean,/Restaurant_Review-g274772-d2490915-Reviews-Karczma_Podworko_Maryny-Krakow_Lesser_Poland_Province_Southern_Poland.html
140,141. Solna 1,Argentinean,/Restaurant_Review-g274772-d20481410-Reviews-Solna_1-Krakow_Lesser_Poland_Province_Southern_Poland.html
141,142. Restauracja Inspiracja,Argentinean,/Restaurant_Review-g274772-d23867336-Reviews-Restauracja_Inspiracja-Krakow_Lesser_Poland_Province_Southern_Poland.html
142,143. Prosto z Mostu Kuchnia Polska,Argentinean,/Restaurant_Review-g274772-d20982000-Reviews-Prosto_z_Mostu_Kuchnia_Polska-Krakow_Lesser_Poland_Province_Southern_Poland.html
143,144. Moment Resto Bar & Music,Argentinean,/Restaurant_Review-g274772-d2037205-Reviews-Moment_Resto_Bar_Music-Krakow_Lesser_Poland_Province_Southern_Poland.html
144,145. Wit Stwosz,Argentinean,/Restaurant_Review-g274772-d1124038-Reviews-Wit_Stwosz-Krakow_Lesser_Poland_Province_Southern_Poland.html
145,146. Gospoda Kokoszka,Argentinean,/Restaurant_Review-g274772-d14795657-Reviews-Gospoda_Kokoszka-Krakow_Lesser_Poland_Province_Southern_Poland.html
146,147. TA'AM Restaurant & Cocktail Bar,Argentinean,/Restaurant_Review-g274772-d20009465-Reviews-TA_AM_Restaurant_Cocktail_Bar-Krakow_Lesser_Poland_Province_Southern_Poland.html
147,148. Restauracja Max 18,Argentinean,/Restaurant_Review-g274772-d4743838-Reviews-Restauracja_Max_18-Krakow_Lesser_Poland_Province_Southern_Poland.html
148,149. Cichy Gaik,Argentinean,/Restaurant_Review-g274772-d14802526-Reviews-Cichy_Gaik-Krakow_Lesser_Poland_Province_Southern_Poland.html
149,150. Restauracja Dabskie Jadlo,Argentinean,/Restaurant_Review-g274772-d12438044-Reviews-Restauracja_Dabskie_Jadlo-Krakow_Lesser_Poland_Province_Southern_Poland.html
