,name,type,urls
91,89. Toast TapRoom,Argentinean,/Restaurant_Review-g187514-d8499178-Reviews-Toast_TapRoom-Madrid.html
92,90. Chicken Of The Woods,Argentinean,/Restaurant_Review-g187514-d23471768-Reviews-Chicken_Of_The_Woods-Madrid.html
93,91. La Embajada Madrid,Argentinean,/Restaurant_Review-g187514-d6780587-Reviews-La_Embajada_Madrid-Madrid.html
94,92. Sal Mestiza,Argentinean,/Restaurant_Review-g187514-d23459027-Reviews-Sal_Mestiza-Madrid.html
95,93. La Unica Madrid,Argentinean,/Restaurant_Review-g187514-d23759097-Reviews-La_Unica_Madrid-Madrid.html
96,94. La Chelinda,Argentinean,/Restaurant_Review-g187514-d17455622-Reviews-La_Chelinda-Madrid.html
97,95. La Leyenda del Agave,Argentinean,/Restaurant_Review-g187514-d991135-Reviews-La_Leyenda_del_Agave-Madrid.html
98,96. Dubbidu,Argentinean,/Restaurant_Review-g187514-d18845723-Reviews-Dubbidu-Madrid.html
99,97. Frida frijol,Argentinean,/Restaurant_Review-g187514-d20173161-Reviews-Frida_frijol-Madrid.html
100,98. Tobala Tacobar,Argentinean,/Restaurant_Review-g187514-d23629163-Reviews-Tobala_Tacobar-Madrid.html
101,99. La Diavla,Argentinean,/Restaurant_Review-g187514-d13956510-Reviews-La_Diavla-Madrid.html
102,100. La Panza es Primero,Argentinean,/Restaurant_Review-g187514-d781236-Reviews-La_Panza_es_Primero-Madrid.html
103,101. Kaa Madrid,Argentinean,/Restaurant_Review-g187514-d25275920-Reviews-Kaa_Madrid-Madrid.html
104,102. La venganza de Malinche,Argentinean,/Restaurant_Review-g187514-d2388394-Reviews-La_venganza_de_Malinche-Madrid.html
105,103. La Chingona,Argentinean,/Restaurant_Review-g187514-d15198928-Reviews-La_Chingona-Madrid.html
106,104. La Chingona,Argentinean,/Restaurant_Review-g187514-d13010655-Reviews-La_Chingona-Madrid.html
107,105. Baritono Prosperidad,Argentinean,/Restaurant_Review-g187514-d23576849-Reviews-Baritono_Prosperidad-Madrid.html
108,La Metixe. Taberna Mexicana,Argentinean,/Restaurant_Review-g187514-d23935592-Reviews-La_Metixe_Taberna_Mexicana-Madrid.html
109,106. La Turulita,Argentinean,/Restaurant_Review-g187514-d21387592-Reviews-La_Turulita-Madrid.html
110,107. La playa de lavapies,Argentinean,/Restaurant_Review-g187514-d4551223-Reviews-La_playa_de_lavapies-Madrid.html
111,108. No Q No,Argentinean,/Restaurant_Review-g187514-d13602550-Reviews-No_Q_No-Madrid.html
112,109. Restaurante Los Mandilones,Argentinean,/Restaurant_Review-g187514-d23481770-Reviews-Restaurante_Los_Mandilones-Madrid.html
113,110. Ay Guey Mexican,Argentinean,/Restaurant_Review-g187514-d23157786-Reviews-Ay_Guey_Mexican-Madrid.html
114,111. Barracuda Mx,Argentinean,/Restaurant_Review-g187514-d23226055-Reviews-Barracuda_Mx-Madrid.html
115,112. Taqueria Los Carnales,Argentinean,/Restaurant_Review-g187514-d20993184-Reviews-Taqueria_Los_Carnales-Madrid.html
116,113. La Esquina Mexicana,Argentinean,/Restaurant_Review-g187514-d13431720-Reviews-La_Esquina_Mexicana-Madrid.html
117,114. A Chili Pu,Argentinean,/Restaurant_Review-g187514-d12207259-Reviews-A_Chili_Pu-Madrid.html
118,115. Restaurant Wacamole,Argentinean,/Restaurant_Review-g187514-d23422677-Reviews-Restaurant_Wacamole-Madrid.html
119,116. La chispera,Argentinean,/Restaurant_Review-g187514-d13810359-Reviews-La_chispera-Madrid.html
120,117. La Burla de Quevedo,Argentinean,/Restaurant_Review-g187514-d4223185-Reviews-La_Burla_de_Quevedo-Madrid.html
121,118. Gracias Padre,Argentinean,/Restaurant_Review-g187514-d13288946-Reviews-Gracias_Padre-Madrid.html
122,119. Troade Beer&Burger,Argentinean,/Restaurant_Review-g187514-d7686282-Reviews-Troade_Beer_Burger-Madrid.html
123,120. Maria Bonita Rio Tacobar,Argentinean,/Restaurant_Review-g187514-d15123219-Reviews-Maria_Bonita_Rio_Tacobar-Madrid.html
124,121. Pizzeria La Margaritena,Argentinean,/Restaurant_Review-g187514-d10302313-Reviews-Pizzeria_La_Margaritena-Madrid.html
125,122. CUXTA Antojitos-Drinks & Shop,Argentinean,/Restaurant_Review-g187514-d12199887-Reviews-CUXTA_Antojitos_Drinks_Shop-Madrid.html
126,123. Maura Wines & Food,Argentinean,/Restaurant_Review-g187514-d12377551-Reviews-Maura_Wines_Food-Madrid.html
127,124. La Mordida Diego de Leon,Argentinean,/Restaurant_Review-g187514-d19796363-Reviews-La_Mordida_Diego_de_Leon-Madrid.html
128,125. Burritos - Chueca,Argentinean,/Restaurant_Review-g187514-d23767232-Reviews-Burritos_Chueca-Madrid.html
129,126. Santo Pecado,Argentinean,/Restaurant_Review-g187514-d12891773-Reviews-Santo_Pecado-Madrid.html
130,127. Malandra - Craft & Kitchen,Argentinean,/Restaurant_Review-g187514-d18902574-Reviews-Malandra_Craft_Kitchen-Madrid.html
131,128. BacON,Argentinean,/Restaurant_Review-g187514-d19114139-Reviews-BacON-Madrid.html
132,129. Rollo Ocho,Argentinean,/Restaurant_Review-g187514-d25107291-Reviews-Rollo_Ocho-Madrid.html
133,130. AreTapas,Argentinean,/Restaurant_Review-g187514-d15598514-Reviews-AreTapas-Madrid.html
134,131. Santa Canalla,Argentinean,/Restaurant_Review-g187514-d13412947-Reviews-Santa_Canalla-Madrid.html
135,132. Tacometro,Argentinean,/Restaurant_Review-g187514-d23980453-Reviews-Tacometro-Madrid.html
136,133. Maiz Agua & Cal,Argentinean,/Restaurant_Review-g187514-d21199304-Reviews-Maiz_Agua_Cal-Madrid.html
137,134. Rio Grande Cafe,Argentinean,/Restaurant_Review-g187514-d8068564-Reviews-Rio_Grande_Cafe-Madrid.html
138,135. El Colorado Express,Argentinean,/Restaurant_Review-g187514-d10336116-Reviews-El_Colorado_Express-Madrid.html
139,136. Taco Bell,Argentinean,/Restaurant_Review-g187514-d12843434-Reviews-Taco_Bell-Madrid.html
140,137. Mamaquilla Madrid,Argentinean,/Restaurant_Review-g187514-d25410689-Reviews-Mamaquilla_Madrid-Madrid.html
141,138. Tacos Don Manolito,Argentinean,/Restaurant_Review-g187514-d21090191-Reviews-Tacos_Don_Manolito-Madrid.html
142,139. Beefcious Ensanche De Vallecas,Argentinean,/Restaurant_Review-g187514-d21298344-Reviews-Beefcious_Ensanche_De_Vallecas-Madrid.html
