,name,type,urls
52,53. El Rey de Tallarines,Argentinean,/Restaurant_Review-g187514-d1115902-Reviews-El_Rey_de_Tallarines-Madrid.html
53,54. Mulan,Argentinean,/Restaurant_Review-g187514-d988069-Reviews-Mulan-Madrid.html
54,55. Donghua House,Argentinean,/Restaurant_Review-g187514-d12637277-Reviews-Donghua_House-Madrid.html
55,56. Hero Hot-Pot,Argentinean,/Restaurant_Review-g187514-d8471643-Reviews-Hero_Hot_Pot-Madrid.html
56,57. Alta Cocina Oriental Jinode,Argentinean,/Restaurant_Review-g187514-d3521785-Reviews-Alta_Cocina_Oriental_Jinode-Madrid.html
57,58. Restaurante Guang Zhou,Argentinean,/Restaurant_Review-g187514-d8858241-Reviews-Restaurante_Guang_Zhou-Madrid.html
58,59. Restaurante Sur,Argentinean,/Restaurant_Review-g187514-d2199950-Reviews-Restaurante_Sur-Madrid.html
59,60. Sichuan,Argentinean,/Restaurant_Review-g187514-d8092946-Reviews-Sichuan-Madrid.html
60,61. Hong Kong 70,Argentinean,/Restaurant_Review-g187514-d16726207-Reviews-Hong_Kong_70-Madrid.html
61,62. La Villa,Argentinean,/Restaurant_Review-g187514-d7732667-Reviews-La_Villa-Madrid.html
62,63. Guo Rong,Argentinean,/Restaurant_Review-g187514-d12542285-Reviews-Guo_Rong-Madrid.html
63,64. Zen Market,Argentinean,/Restaurant_Review-g187514-d2191141-Reviews-Zen_Market-Madrid.html
64,65. Mo Restaurante,Argentinean,/Restaurant_Review-g187514-d10903307-Reviews-Mo_Restaurante-Madrid.html
65,66. Casa Guanchao,Argentinean,/Restaurant_Review-g187514-d8560032-Reviews-Casa_Guanchao-Madrid.html
66,67. Tropikal Luxury Buffet,Argentinean,/Restaurant_Review-g187514-d12686546-Reviews-Tropikal_Luxury_Buffet-Madrid.html
67,68. Xiangzili,Argentinean,/Restaurant_Review-g187514-d13272921-Reviews-Xiangzili-Madrid.html
68,69. Restaurante Kokochin,Argentinean,/Restaurant_Review-g187514-d23803914-Reviews-Restaurante_Kokochin-Madrid.html
69,70. Shan Hai City,Argentinean,/Restaurant_Review-g187514-d990719-Reviews-Shan_Hai_City-Madrid.html
70,71. Restaurante Hutong,Argentinean,/Restaurant_Review-g187514-d17755165-Reviews-Restaurante_Hutong-Madrid.html
71,72. Chino Fulitu,Argentinean,/Restaurant_Review-g187514-d991568-Reviews-Chino_Fulitu-Madrid.html
72,73. Dong Feng,Argentinean,/Restaurant_Review-g187514-d991505-Reviews-Dong_Feng-Madrid.html
73,74. Xiong Zi Jie Chan Fang,Argentinean,/Restaurant_Review-g187514-d11951373-Reviews-Xiong_Zi_Jie_Chan_Fang-Madrid.html
74,75. Mandarin,Argentinean,/Restaurant_Review-g187514-d10177910-Reviews-Mandarin-Madrid.html
75,76. Kintaro,Argentinean,/Restaurant_Review-g187514-d1065269-Reviews-Kintaro-Madrid.html
76,77. Casa de Jin,Argentinean,/Restaurant_Review-g187514-d5794890-Reviews-Casa_de_Jin-Madrid.html
77,78. Asian Restaurant,Argentinean,/Restaurant_Review-g187514-d19100855-Reviews-Asian_Restaurant-Madrid.html
78,79. Guang Dong City,Argentinean,/Restaurant_Review-g187514-d5794492-Reviews-Guang_Dong_City-Madrid.html
79,80. Home Burger Bar,Argentinean,/Restaurant_Review-g187514-d3299417-Reviews-Home_Burger_Bar-Madrid.html
80,81. Shanghai Mama Las Tablas,Argentinean,/Restaurant_Review-g187514-d25150857-Reviews-Shanghai_Mama_Las_Tablas-Madrid.html
81,82. Sichuan Kitchen,Argentinean,/Restaurant_Review-g187514-d25348667-Reviews-Sichuan_Kitchen-Madrid.html
82,83. Le Petit Dim Sum,Argentinean,/Restaurant_Review-g187514-d23769703-Reviews-Le_Petit_Dim_Sum-Madrid.html
83,84. Palacio de Oriente,Argentinean,/Restaurant_Review-g187514-d2153237-Reviews-Palacio_de_Oriente-Madrid.html
84,85. Jardin Feliz,Argentinean,/Restaurant_Review-g187514-d5614444-Reviews-Jardin_Feliz-Madrid.html
85,86. 100% Sano,Argentinean,/Restaurant_Review-g187514-d15342950-Reviews-100_Sano-Madrid.html
86,87. Palacio Imperial,Argentinean,/Restaurant_Review-g187514-d1504245-Reviews-Palacio_Imperial-Madrid.html
87,88. City Garden,Argentinean,/Restaurant_Review-g187514-d1047642-Reviews-City_Garden-Madrid.html
88,89. Restaurante Perla Oriental,Argentinean,/Restaurant_Review-g187514-d5489591-Reviews-Restaurante_Perla_Oriental-Madrid.html
89,90. Bammbao,Argentinean,/Restaurant_Review-g187514-d23885025-Reviews-Bammbao-Madrid.html
90,91. Restaurante Plaza del Angel,Argentinean,/Restaurant_Review-g187514-d13321320-Reviews-Restaurante_Plaza_del_Angel-Madrid.html
91,92. Hui Fon,Argentinean,/Restaurant_Review-g187514-d6579449-Reviews-Hui_Fon-Madrid.html
92,93. Happiness,Argentinean,/Restaurant_Review-g187514-d6456660-Reviews-Happiness-Madrid.html
93,94. Restaurante Te Oriental,Argentinean,/Restaurant_Review-g187514-d4748208-Reviews-Restaurante_Te_Oriental-Madrid.html
94,95. Chino City Flower,Argentinean,/Restaurant_Review-g187514-d5444939-Reviews-Chino_City_Flower-Madrid.html
95,96. Ouhua,Argentinean,/Restaurant_Review-g187514-d4914989-Reviews-Ouhua-Madrid.html
96,97. La Buena Suerte Restaurante Chino,Argentinean,/Restaurant_Review-g187514-d1755922-Reviews-La_Buena_Suerte_Restaurante_Chino-Madrid.html
97,98. SUMO Cuzco,Argentinean,/Restaurant_Review-g187514-d8462261-Reviews-SUMO_Cuzco-Madrid.html
98,99. Rice,Argentinean,/Restaurant_Review-g187514-d13451188-Reviews-Rice-Madrid.html
99,100. Restaurante Tapa China,Argentinean,/Restaurant_Review-g187514-d15601372-Reviews-Restaurante_Tapa_China-Madrid.html
100,101. Kung Fu,Argentinean,/Restaurant_Review-g187514-d5584415-Reviews-Kung_Fu-Madrid.html
101,102. Palacio Imperal,Argentinean,/Restaurant_Review-g187514-d7733551-Reviews-Palacio_Imperal-Madrid.html
102,103. Casa Jinlai,Argentinean,/Restaurant_Review-g187514-d15077637-Reviews-Casa_Jinlai-Madrid.html
103,104. Mutte,Argentinean,/Restaurant_Review-g187514-d4083758-Reviews-Mutte-Madrid.html
104,105. Supermercado Nan-Yea,Argentinean,/Restaurant_Review-g187514-d10365361-Reviews-Supermercado_Nan_Yea-Madrid.html
105,106. Dinasty,Argentinean,/Restaurant_Review-g187514-d4126454-Reviews-Dinasty-Madrid.html
106,107. Chino Dragon Inn,Argentinean,/Restaurant_Review-g187514-d5614393-Reviews-Chino_Dragon_Inn-Madrid.html
107,108. IGo Pasta,Argentinean,/Restaurant_Review-g187514-d7260037-Reviews-IGo_Pasta-Madrid.html
108,109. Flor de Primavera,Argentinean,/Restaurant_Review-g187514-d3173592-Reviews-Flor_de_Primavera-Madrid.html
109,110. China City,Argentinean,/Restaurant_Review-g187514-d5775862-Reviews-China_City-Madrid.html
110,111. Eat is wok,Argentinean,/Restaurant_Review-g187514-d4224466-Reviews-Eat_is_wok-Madrid.html
