,loss,accuracy,val_loss,val_accuracy
0,1.8745083808898926,0.21893639862537384,1.814402461051941,0.2833613455295563
1,1.7860053777694702,0.28068554401397705,1.7275563478469849,0.3341176509857178
2,1.6669284105300903,0.3464672863483429,1.5892034769058228,0.3932773172855377
3,1.591545820236206,0.38998571038246155,1.6385935544967651,0.3741176426410675
4,1.5129486322402954,0.4335881769657135,1.349422812461853,0.4910924434661865
5,1.4495344161987305,0.4635806083679199,1.2898141145706177,0.5297479033470154
6,1.3976107835769653,0.4857598841190338,1.3500163555145264,0.50352942943573
7,1.343487024307251,0.5050827264785767,1.2374151945114136,0.5445378422737122
8,1.3127754926681519,0.5233134627342224,1.3304520845413208,0.5112605094909668
9,1.2805848121643066,0.5354112386703491,1.1879045963287354,0.5687394738197327
10,1.2576305866241455,0.5502814650535583,1.2744848728179932,0.5445378422737122
11,1.2450424432754517,0.5544820427894592,1.1216466426849365,0.5932773351669312
12,1.202552318572998,0.5717886090278625,1.1175181865692139,0.6104201674461365
13,1.1860946416854858,0.5769133567810059,1.0913680791854858,0.6137815117835999
14,1.1792664527893066,0.5757372379302979,1.1872309446334839,0.5626890659332275
15,1.1617013216018677,0.587078869342804,1.306984305381775,0.5431932806968689
16,1.1434043645858765,0.5946400165557861,1.1072181463241577,0.6137815117835999
17,1.1384104490280151,0.5990926623344421,1.1342066526412964,0.6053781509399414
18,1.1199023723602295,0.6040493845939636,1.1504244804382324,0.5885714292526245
19,1.0955312252044678,0.6137108206748962,1.2252813577651978,0.5556302666664124
20,1.087583303451538,0.6130387187004089,1.1106890439987183,0.5946218371391296
21,1.079519271850586,0.6179114580154419,1.2773394584655762,0.5643697381019592
22,1.0749167203903198,0.6180794835090637,1.1238882541656494,0.5952941179275513
23,1.047339677810669,0.6318575143814087,0.9843765497207642,0.6440336108207703
24,1.0466951131820679,0.6273208260536194,0.9817524552345276,0.6416806578636169
25,1.0355138778686523,0.6333697438240051,1.1419506072998047,0.6030251979827881
26,1.0352715253829956,0.636982262134552,1.0369914770126343,0.6346218585968018
27,1.0324581861495972,0.6371502876281738,1.1430214643478394,0.596974790096283
28,1.0222018957138062,0.6387465596199036,1.014072060585022,0.6396638751029968
29,1.0025049448013306,0.648155927658081,1.2827868461608887,0.5697479248046875
30,1.005846619606018,0.6430311799049377,1.1842471361160278,0.593949556350708
31,0.9899594187736511,0.6563051342964172,0.9048728942871094,0.6810083985328674
32,1.003786563873291,0.6493321061134338,0.9685692191123962,0.6581512689590454
33,0.9735877513885498,0.6566411852836609,0.9270870685577393,0.6719327569007874
34,0.974885880947113,0.6586574912071228,0.95587158203125,0.6561344265937805
35,0.9641616344451904,0.6632781624794006,0.8727779388427734,0.6964705586433411
36,0.9747457504272461,0.6612618565559387,0.9475705623626709,0.6668907403945923
37,0.9660097360610962,0.6639502644538879,1.051229476928711,0.6289075613021851
38,0.9511282444000244,0.6662185788154602,1.0122359991073608,0.6460503935813904
39,0.9466785192489624,0.6682348847389221,0.9250478148460388,0.6715966463088989
40,0.9515955448150635,0.6625220775604248,0.999997615814209,0.6470588445663452
41,0.918295681476593,0.6768881678581238,0.8991218209266663,0.6833613514900208
42,0.9423574805259705,0.6674787998199463,0.924289345741272,0.677647054195404
43,0.9153945446014404,0.6833571195602417,0.9721366167068481,0.6605042219161987
44,0.9114218354225159,0.6806687116622925,0.9083132743835449,0.6843697428703308
45,0.920414388179779,0.680164635181427,1.0672760009765625,0.6373109221458435
46,0.9035170674324036,0.6792405247688293,0.9787477254867554,0.6655462384223938
47,0.8982998132705688,0.6800806522369385,0.9993475675582886,0.6571428775787354
48,0.8981166481971741,0.6885659098625183,0.9283111095428467,0.6742857098579407
49,0.9050233960151672,0.682433009147644,0.8450525403022766,0.703529417514801
50,0.8859042525291443,0.6866336464881897,0.8937485218048096,0.6978151202201843
51,0.8849881887435913,0.6941107511520386,0.874729335308075,0.7021848559379578
52,0.8937569260597229,0.690750241279602,0.9984626770019531,0.6594957709312439
53,0.8563825488090515,0.6986473798751831,0.8352640271186829,0.7092437148094177
54,0.870457112789154,0.6968831419944763,0.934259295463562,0.6732773184776306
55,0.8644227385520935,0.6973031759262085,0.7970762252807617,0.7250420451164246
56,0.870274543762207,0.6937747001647949,1.0668606758117676,0.6376470327377319
57,0.8444280624389648,0.701083779335022,0.9073799252510071,0.6890756487846375
58,0.8463741540908813,0.7035201191902161,0.8443726897239685,0.7139495611190796
59,0.8633512258529663,0.6983113288879395,0.9409301280975342,0.6857143044471741
60,0.8495998382568359,0.7049483060836792,0.8998277187347412,0.6887394785881042
61,0.8574249744415283,0.7011677622795105,0.8001159429550171,0.726386547088623
62,0.8331688642501831,0.704528272151947,0.8648002743721008,0.7005041837692261
63,0.8387739062309265,0.7049483060836792,0.8782380223274231,0.6981512308120728
64,0.8426603674888611,0.7012518048286438,0.9576539397239685,0.6773109436035156
65,0.826269805431366,0.7127614617347717,0.9035829901695251,0.6941176652908325
66,0.8180228471755981,0.7122573852539062,0.8867318034172058,0.7072268724441528
67,0.8208340406417847,0.7147777676582336,0.7897133231163025,0.7347899079322815
68,0.827926754951477,0.7153658866882324,0.9192543625831604,0.6867226958274841
69,0.8237752318382263,0.7162060141563416,0.8592184782028198,0.7095798254013062
70,0.807939350605011,0.7178862690925598,0.8395669460296631,0.7210084199905396
