,loss,accuracy,val_loss,val_accuracy
0,1.4005012512207031,0.6001986265182495,1.6222134828567505,0.5534329414367676
1,1.3857682943344116,0.5978816151618958,1.422335147857666,0.6079061627388
2,1.3912276029586792,0.6058728694915771,1.4833613634109497,0.5903158783912659
3,1.3709126710891724,0.6105068922042847,2.182365894317627,0.469453364610672
4,1.36174738407135,0.6134859323501587,1.1645616292953491,0.6771326065063477
5,1.3594708442687988,0.6094666123390198,1.2446767091751099,0.6497068405151367
6,1.3545432090759277,0.6147153377532959,1.5500376224517822,0.587289571762085
7,1.3485682010650635,0.616228461265564,1.520775556564331,0.5927747488021851
8,1.33659827709198,0.6250709295272827,1.4973586797714233,0.5853981375694275
9,1.352333426475525,0.6160866022109985,1.2975640296936035,0.6379799246788025
10,1.3414649963378906,0.6235578060150146,1.3961020708084106,0.6186873316764832
11,1.3280541896820068,0.623510479927063,1.4088878631591797,0.6203896403312683
12,1.334333062171936,0.6227066516876221,1.2893106937408447,0.6436542272567749
13,1.34380304813385,0.6209097504615784,1.5138078927993774,0.5922073125839233
14,1.327467918395996,0.6283809542655945,1.6701290607452393,0.5575941205024719
15,1.3382947444915771,0.6226593255996704,1.4689432382583618,0.6077170372009277
16,1.3183993101119995,0.6283809542655945,1.4079564809799194,0.612445592880249
17,1.3291661739349365,0.6262058019638062,1.3020180463790894,0.6372233629226685
18,1.322084665298462,0.6289483904838562,1.3035709857940674,0.6358993649482727
19,1.3122016191482544,0.6328257918357849,1.276971459388733,0.6512199640274048
20,1.3256633281707764,0.6268677711486816,1.2978968620300293,0.6455456614494324
21,1.3121110200881958,0.6333459615707397,1.4756804704666138,0.6103650331497192
22,1.3142327070236206,0.6329676508903503,1.5372509956359863,0.5950444340705872
23,1.3051880598068237,0.6357575058937073,1.1975785493850708,0.6684319972991943
24,1.3071119785308838,0.6320692300796509,1.3506492376327515,0.6283336281776428
25,1.2953872680664062,0.6373652219772339,1.3783365488052368,0.6298468112945557
26,1.3079736232757568,0.6367977857589722,1.6881520748138428,0.5653489828109741
27,1.306457281112671,0.6368451118469238,1.2531324625015259,0.6517874002456665
28,1.284021258354187,0.643843412399292,1.3925740718841553,0.6222810745239258
29,1.2887704372406006,0.640864372253418,1.3813835382461548,0.6343862414360046
30,1.2959368228912354,0.641620934009552,1.49250066280365,0.5838850140571594
31,1.2904210090637207,0.6398240923881531,1.2780237197875977,0.6485719680786133
32,1.2863056659698486,0.6474370956420898,1.4032402038574219,0.6287119388580322
33,1.2716782093048096,0.6465386748313904,1.3626980781555176,0.6379799246788025
34,1.288504958152771,0.6387365460395813,1.7660365104675293,0.5645924210548401
35,1.2815322875976562,0.6484301090240479,1.1397558450698853,0.6886703372001648
36,1.2842979431152344,0.6391147971153259,1.6601529121398926,0.5640249848365784
37,1.2710591554641724,0.6507943868637085,1.2821284532546997,0.6616228222846985
38,1.2725830078125,0.6439852714538574,1.3815234899520874,0.6186873316764832
39,1.2661911249160767,0.6495649814605713,1.76986563205719,0.5509740710258484
40,1.2702964544296265,0.6465386748313904,1.2695966958999634,0.6546245217323303
41,1.2704150676727295,0.6488084197044373,1.283595085144043,0.6604880094528198
42,1.2822363376617432,0.6478626728057861,1.5430275201797485,0.5893701314926147
43,1.2684078216552734,0.6484773755073547,1.2745004892349243,0.6533005237579346
44,1.2650959491729736,0.6481936573982239,1.55614173412323,0.5905050039291382
45,1.2590380907058716,0.6538206934928894,1.3235901594161987,0.6478154063224792
46,1.2648967504501343,0.6483355164527893,1.4250303506851196,0.6188765168190002
47,1.2740980386734009,0.6464440822601318,1.4758599996566772,0.616417646408081
48,1.2577934265136719,0.6545772552490234,1.3285620212554932,0.6336296796798706
49,1.2646448612213135,0.6505579948425293,1.2736960649490356,0.6580291390419006
